EdgeID,from_id,to_id,Timestamp,Amount Sent,Sent Currency,Amount Received,Received Currency,Payment Format,Is Laundering,Hour
2205980,101366,435921,50940,27.25,2,27.25,2,5,0,14
2205998,108471,104011,50940,19196.01,2,19196.01,2,4,0,14
2206035,104992,275088,50940,8626.289999999999,2,8626.289999999999,2,1,0,14
2206039,102415,337104,50940,2420.6099999999997,2,2420.6099999999997,2,1,0,14
2206044,108863,106660,50940,859.9499999999999,2,859.9499999999999,2,1,0,14
2206059,155127,131793,50940,195.06,2,195.06,2,3,0,14
2206113,103825,111397,50940,261.36,2,261.36,2,1,0,14
2206130,113894,268134,50940,123.86,2,123.86,2,1,0,14
2206147,109959,114775,50940,41.4,2,41.4,2,3,0,14
2206215,110279,118812,50940,576.6999999999999,2,576.6999999999999,2,2,0,14
2206264,361997,306656,50940,59.02,2,59.02,2,2,0,14
2206266,106563,122444,50940,28.72,2,28.72,2,1,0,14
2206270,137773,122650,50940,19303.14,2,19303.14,2,4,0,14
2206299,100391,341789,50940,1803.8,2,1803.8,2,1,0,14
2206355,110576,301029,50940,1692158.71,2,1692158.71,2,3,0,14
2206373,116899,129577,50940,119.52,2,119.52,2,1,0,14
2206394,275722,275723,50940,1705.82,2,1705.82,2,2,0,14
2206489,109538,301227,50940,1157.71,2,1157.71,2,2,0,14
2206498,124378,288908,50940,2753.12,2,2753.12,2,4,0,14
2206511,121923,350756,50940,1290.89,2,1290.89,2,1,0,14
2206512,121923,350756,50940,2139.04,2,2139.04,2,2,0,14
2206528,101909,139238,50940,337.82,2,337.82,2,4,0,14
2206537,108532,140159,50940,47.19,2,47.19,2,2,0,14
2206566,123212,276038,50940,12.88,2,12.88,2,1,0,14
2206584,281732,312474,50940,578.0799999999999,2,578.0799999999999,2,2,0,14
2206620,98992,145740,50940,61.57,2,61.57,2,1,0,14
2206656,275044,148193,50940,182.89,2,182.89,2,1,0,14
2206743,155046,510824,50940,3203.46,2,3203.46,2,3,0,14
2206746,104877,332998,50940,22.07,2,22.07,2,3,0,14
2206793,301054,158791,50940,38.09,2,38.09,2,1,0,14
2206814,160117,307501,50940,10253.59,4,10253.59,4,3,0,14
2206830,346974,160775,50940,10109.66,4,10109.66,4,1,0,14
2206859,160318,307524,50940,26992.15,4,26992.15,4,2,0,14
2206873,161914,342477,50940,2013.96,4,2013.96,4,2,0,14
2206942,351198,386945,50940,27751.49,4,27751.49,4,1,0,14
2206975,295837,168662,50940,49394.329999999994,4,49394.329999999994,4,1,0,14
2206981,159980,168320,50940,952.5,4,952.5,4,2,0,14
2206993,161973,380735,50940,59005.439999999995,4,59005.439999999995,4,5,0,14
2207035,172508,172789,50940,11455.86,6,11455.86,6,3,0,14
2207072,269914,269914,50940,5892.25,2,727727.57,6,3,0,14
2207073,269914,269915,50940,727727.57,6,727727.57,6,3,0,14
2207102,175227,177052,50940,7061.62,6,7061.62,6,2,0,14
2207120,177650,269994,50940,3550326.3499999996,6,3550326.3499999996,6,3,0,14
2207124,171345,178232,50940,1033.15,6,1033.15,6,1,0,14
2207138,176264,178989,50940,84637.73999999999,6,84637.73999999999,6,2,0,14
2207151,179610,179610,50940,5457.12,5,5457.12,5,3,0,14
2207221,183187,183368,50940,21359.49,5,21359.49,5,2,0,14
2207241,180868,185312,50940,178391.34,5,178391.34,5,1,0,14
2207251,179751,185704,50940,678556.08,5,678556.08,5,4,0,14
2207309,184969,189470,50940,14976.6,5,14976.6,5,1,0,14
2207329,190499,296533,50940,76544.73999999999,9,76544.73999999999,9,1,0,14
2207415,191295,308215,50940,5097.26,9,5097.26,9,2,0,14
2207436,173864,173864,50940,529514.33,6,390876.03,9,3,0,14
2207437,173864,197519,50940,390876.03,9,390876.03,9,2,0,14
2207444,198345,377713,50940,74875.23999999999,9,74875.23999999999,9,2,0,14
2207466,61771,198959,50940,151.15,8,151.15,8,2,0,14
2207474,199142,199453,50940,1039.9199999999998,8,1039.9199999999998,8,2,0,14
2207530,61771,296825,50940,0.03,8,0.03,8,2,0,14
2207542,200125,202645,50940,705.5699999999999,8,705.5699999999999,8,1,0,14
2207609,207499,214125,50940,4409.19,10,4409.19,10,2,0,14
2207631,277721,209292,50940,400.94,10,400.94,10,1,0,14
2207641,208558,334029,50940,12332.12,10,12332.12,10,1,0,14
2207666,359856,390443,50940,9351.15,10,9351.15,10,3,0,14
2207709,363556,212362,50940,946.64,10,946.64,10,5,0,14
2207741,214509,217941,50940,214.64,3,214.64,3,1,0,14
2207794,277894,284450,50940,620.0699999999999,3,620.0699999999999,3,1,0,14
2207812,214578,393480,50940,268.28999999999996,3,268.28999999999996,3,1,0,14
2207842,214519,215998,50940,29297.42,3,29297.42,3,1,0,14
2207862,221916,284564,50940,1798.37,7,1798.37,7,1,0,14
2207868,271133,271134,50940,5421.63,7,5421.63,7,1,0,14
2207883,363706,222977,50940,351536.82,7,351536.82,7,1,0,14
2207919,221917,399170,50940,463479.22,7,463479.22,7,1,0,14
2207963,227539,227806,50940,11578.8,12,11578.8,12,4,0,14
2207999,297373,230801,50940,8.04,12,8.04,12,4,0,14
2208034,436840,232013,50940,1634.65,11,1634.65,11,3,0,14
2208075,436839,232013,50940,1094.62,11,1094.62,11,3,0,14
2208090,231895,241158,50940,211.7,11,211.7,11,2,0,14
2208115,233245,237596,50940,11.66,11,11.66,11,1,0,14
2208137,234274,303364,50940,289.28,11,289.28,11,1,0,14
2208201,291201,238203,50940,89.64999999999999,11,89.64999999999999,11,1,0,14
2208222,381577,239537,50940,173311.0,11,173311.0,11,1,0,14
2208238,233915,425297,50940,27309.02,11,27309.02,11,2,0,14
2208248,208089,208089,50940,0.35,10,0.25,11,3,0,14
2208249,208089,240052,50940,0.25,11,0.25,11,5,0,14
2208260,271508,240566,50940,102.31,11,102.31,11,1,0,14
2208270,233768,241427,50940,1230.27,11,1230.27,11,1,0,14
2208296,243723,243723,50940,860.63,14,860.63,14,1,0,14
2208324,247118,245512,50940,86.42999999999999,14,86.42999999999999,14,3,0,14
2208329,243905,245615,50940,1163.4199999999998,14,1163.4199999999998,14,2,0,14
2208340,245331,246366,50940,343.55,14,343.55,14,1,0,14
2208355,247226,364069,50940,16154.06,14,16154.06,14,3,0,14
2208410,325010,303760,50940,331.12,14,331.12,14,2,0,14
2208433,297898,251509,50940,42727.1,14,42727.1,14,1,0,14
2208447,247575,407240,50940,537.4399999999999,14,537.4399999999999,14,1,0,14
2208459,253869,253939,50940,8388.27,13,8388.27,13,2,0,14
2208500,278927,256775,50940,123.09,13,123.09,13,1,0,14
2208581,258374,407329,50940,0.002581,1,0.002581,1,6,0,14
2208597,258237,264747,50940,0.1540119999999999,1,0.1540119999999999,1,6,0,14
2208598,260700,264990,50940,0.04936,1,0.04936,1,6,0,14
2204433,135,259,51000,286.46999999999997,0,286.46999999999997,0,2,0,14
2204440,25599,537,51000,248.81,0,248.81,0,3,0,14
2204461,285656,1866,51000,1216.84,0,1216.84,0,3,1,14
2204486,5226,273646,51000,520.64,0,520.64,0,1,0,14
2204493,399614,4048,51000,101847.22,0,101847.22,0,4,0,14
2204506,533,293991,51000,11231.96,0,11231.96,0,2,0,14
2204514,135,381947,51000,147.72,0,147.72,0,4,0,14
2204533,4837,6180,51000,2651.52,0,2651.52,0,2,0,14
2204657,272444,13819,51000,2529.24,0,2529.24,0,4,0,14
2204660,11776,14068,51000,19.9,0,19.9,0,2,0,14
2204702,1316,17417,51000,339248.3,0,339248.3,0,3,0,14
2204797,5184,23884,51000,4493.78,0,4493.78,0,2,0,14
2204807,30931,394165,51000,90.00999999999999,0,90.00999999999999,0,2,0,14
2204814,272922,24284,51000,4126.8,0,4126.8,0,2,0,14
2204831,2790,416996,51000,91.89,0,91.89,0,1,0,14
2204834,15520,25790,51000,5543.889999999999,0,5543.889999999999,0,1,0,14
2204883,21778,29919,51000,7.64,0,7.64,0,3,0,14
2204895,56035,30981,51000,626.06,0,626.06,0,1,0,14
2204919,6057,32951,51000,1529.71,0,1529.71,0,2,0,14
2205010,356816,421611,51000,607.85,0,607.85,0,3,0,14
2205022,31951,69814,51000,546.4599999999999,0,546.4599999999999,0,1,0,14
2205043,15949,42089,51000,1120.31,0,1120.31,0,1,0,14
2205056,68820,42897,51000,182.81,0,182.81,0,1,0,14
2205117,7461,46896,51000,4255.44,0,4255.44,0,1,0,14
2205122,265493,19394,51000,328.03,0,328.03,0,1,0,14
2205146,286506,357416,51000,232.49,0,232.49,0,1,0,14
2205174,49752,50533,51000,459.98,0,459.98,0,1,0,14
2205221,135,53798,51000,586223.47,0,586223.47,0,1,0,14
2205227,315949,331104,51000,6288.79,0,6288.79,0,1,0,14
2205228,315949,331104,51000,7857.299999999999,0,7857.299999999999,0,2,0,14
2205235,385531,388561,51000,1534.05,0,1534.05,0,3,0,14
2205244,36317,55159,51000,8472.93,0,8472.93,0,2,0,14
2205276,272866,372360,51000,423.15,0,423.15,0,1,0,14
2205401,52905,64008,51000,26006.52,0,26006.52,0,1,0,14
2205402,55637,64061,51000,2508.0,0,2508.0,0,1,0,14
2205424,51643,66691,51000,334.60999999999996,0,334.60999999999996,0,2,0,14
2205442,420,410321,51000,67.53999999999999,0,67.53999999999999,0,4,0,14
2205443,325954,67917,51000,221.71,0,221.71,0,1,0,14
2205472,135,70231,51000,1994.71,0,1994.71,0,1,0,14
2205496,357343,379447,51000,144.39,0,144.39,0,1,0,14
2205509,2461,73887,51000,14.49,0,14.49,0,5,0,14
2205596,7839,405548,51000,33.66,0,33.66,0,5,0,14
2205628,35991,357943,51000,1162.99,0,1162.99,0,3,0,14
2205663,123,287550,51000,25.94,0,25.94,0,1,0,14
2205683,84240,84245,51000,2441.02,0,2441.02,0,3,0,14
2205693,325958,84841,51000,620.31,0,620.31,0,4,0,14
2205712,30211,85960,51000,512.84,0,512.84,0,4,0,14
2205715,64594,85995,51000,345.27,0,345.27,0,1,0,14
2205740,300133,87524,51000,227.72,0,227.72,0,2,0,14
2205816,75056,91340,51000,370.39,0,370.39,0,1,0,14
2205829,12723,93343,51000,284.03,0,284.03,0,4,0,14
2205950,120302,100822,51000,73.91,2,73.91,2,1,0,14
2205979,101366,435921,51000,4413.099999999999,2,4413.099999999999,2,2,0,14
2205982,100070,102058,51000,7907.92,2,7907.92,2,2,0,14
2206098,102871,110749,51000,35.54,2,35.54,2,1,0,14
2206193,101835,362165,51000,308.66999999999996,2,308.66999999999996,2,2,0,14
2206219,383226,275450,51000,602.29,2,602.29,2,4,0,14
2206332,117884,126864,51000,297.93,2,297.93,2,1,0,14
2206364,119811,128585,51000,20715.3,2,20715.3,2,2,0,14
2206371,354563,144734,51000,792.0999999999999,2,792.0999999999999,2,1,0,14
2206408,114886,306840,51000,3896.52,2,3896.52,2,1,0,14
2206413,110146,132139,51000,7.4,2,7.4,2,5,0,14
2206421,123545,132387,51000,190.11,2,190.11,2,1,0,14
2206465,272794,135786,51000,353.38,2,353.38,2,2,0,14
2206468,98953,430478,51000,570775.83,2,570775.83,2,1,0,14
2206574,106185,307080,51000,40.57,2,40.57,2,2,0,14
2206588,149024,143268,51000,4324.46,2,4324.46,2,1,0,14
2206653,135070,148021,51000,962.83,2,962.83,2,4,0,14
2206664,114661,132579,51000,16558.62,2,16558.62,2,2,0,14
2206670,99836,323066,51000,70.34,2,70.34,2,2,0,14
2206729,307223,359040,51000,58.27,2,58.27,2,2,0,14
2206730,100403,370199,51000,2309.16,2,2309.16,2,1,0,14
2206753,120695,301667,51000,3.64,2,3.64,2,5,0,14
2206756,156108,156838,51000,126.53,2,126.53,2,1,0,14
2206760,145256,156964,51000,118.69,2,118.69,2,1,0,14
2206836,323281,307591,51000,2.24,4,2.24,4,5,0,14
2206851,161192,161496,51000,29914.87,4,29914.87,4,1,0,14
2206855,160421,161674,51000,1224.59,4,1224.59,4,2,0,14
2206933,347037,392893,51000,145594.71,4,145594.71,4,3,0,14
2206989,338092,168181,51000,115804.68,4,115804.68,4,2,0,14
2207001,165113,169955,51000,1014.81,4,1014.81,4,1,0,14
2207058,171564,174948,51000,144162.6,6,144162.6,6,2,0,14
2207097,177510,342702,51000,305675.36,6,305675.36,6,1,0,14
2207111,313178,355438,51000,48667.88,6,48667.88,6,2,0,14
2207136,323542,178667,51000,35308.72,6,35308.72,6,4,0,14
2207154,179751,180066,51000,71976.58,5,71976.58,5,1,0,14
2207163,180346,183429,51000,1292785.44,5,1292785.44,5,2,0,14
2207185,180525,181820,51000,365340.54,5,365340.54,5,3,0,14
2207243,270063,283681,51000,83860.4,5,83860.4,5,1,0,14
2207279,179751,328826,51000,74863.01,5,74863.01,5,1,0,14
2207280,179751,328826,51000,587134.2,5,587134.2,5,2,0,14
2207288,184983,188213,51000,434146.79,5,434146.79,5,2,0,14
2207385,192470,296599,51000,278641.0,9,278641.0,9,5,0,14
2207393,191569,194555,51000,199155.97,9,199155.97,9,3,0,14
2207464,370809,198939,51000,6563.929999999999,8,6563.929999999999,8,3,0,14
2207483,199323,308399,51000,368.63,8,368.63,8,2,0,14
2207497,61771,200445,51000,269.21,8,269.21,8,4,0,14
2207571,201041,204867,51000,3382.17,8,3382.17,8,1,0,14
2207597,205418,343199,51000,135.28,8,135.28,8,2,0,14
2207628,208387,209142,51000,12192.07,10,12192.07,10,1,0,14
2207665,511306,390443,51000,2280.93,10,2280.93,10,3,0,14
2207844,216712,278023,51000,803858.7,3,803858.7,3,1,0,14
2207876,223416,222862,51000,44465.74,7,44465.74,7,1,0,14
2207899,226747,434945,51000,34727.45,7,34727.45,7,2,0,14
2207916,224790,224791,51000,101033.44,7,101033.44,7,2,0,14
2207917,224790,224791,51000,58103.29,7,58103.29,7,5,0,14
2207937,226034,226028,51000,41157.54,7,41157.54,7,3,0,14
2207954,227089,227090,51000,78234.64,7,78234.64,7,3,0,14
2208064,360117,232013,51000,1162.47,11,1162.47,11,3,0,14
2208084,319631,232919,51000,25.97,11,25.97,11,1,0,14
2208091,284825,284826,51000,612.53,11,612.53,11,1,0,14
2208093,231457,297482,51000,446.95,11,446.95,11,1,0,14
2208096,232135,238911,51000,960.68,11,960.68,11,1,0,14
2208122,319613,319614,51000,170.54999999999998,11,170.54999999999998,11,2,0,14
2208188,236976,237222,51000,328.05,11,328.05,11,1,0,14
2208198,243529,238136,51000,75.33,11,75.33,11,2,0,14
2208208,390760,238582,51000,3495.1,11,3495.1,11,1,0,14
2208217,238453,239297,51000,73.67999999999999,11,73.67999999999999,11,5,0,14
2208256,237411,240196,51000,15.09,11,15.09,11,3,0,14
2208271,233768,241427,51000,584.1999999999999,11,584.1999999999999,11,2,0,14
2208360,409621,364069,51000,16240.21,14,16240.21,14,3,0,14
2208414,291682,249831,51000,2899.1099999999997,14,2899.1099999999997,14,2,0,14
2208422,303713,250682,51000,2850.85,14,2850.85,14,3,0,14
2208424,248604,334793,51000,34294.39,14,34294.39,14,1,0,14
2208496,254211,256355,51000,1233.02,13,1233.02,13,1,0,14
2208544,259753,259750,51000,0.024095,1,0.024095,1,6,0,14
2208574,258132,309581,51000,0.2376869999999999,1,0.2376869999999999,1,6,0,14
2204456,531,298236,51060,6133.5599999999995,0,6133.5599999999995,0,4,0,14
2204465,1037,2186,51060,554.91,0,554.91,0,1,0,14
2204467,1037,2186,51060,4.43,0,4.43,0,5,0,14
2204489,733,3974,51060,392.04,0,392.04,0,2,0,14
2204490,733,3974,51060,64.42999999999999,0,64.42999999999999,0,3,0,14
2204508,135,4669,51060,51.19,0,51.19,0,1,0,14
2204516,12106,5422,51060,299.87,0,299.87,0,2,0,14
2204532,4837,6180,51060,2494.3199999999997,0,2494.3199999999997,0,1,0,14
2204541,6729,6730,51060,254.27,0,254.27,0,4,0,14
2204637,6302,320420,51060,22.11,0,22.11,0,1,0,14
2204699,1316,17417,51060,6368614.97,0,6368614.97,0,1,0,14
2204724,285908,21489,51060,50.809999999999995,0,50.809999999999995,0,3,0,14
2204762,11732,21436,51060,594176.13,0,594176.13,0,5,0,14
2204794,23642,23644,51060,2519.42,0,2519.42,0,3,0,14
2204798,5184,23884,51060,1398.48,0,1398.48,0,4,0,14
2204799,5184,23884,51060,56.739999999999995,0,56.739999999999995,0,3,0,14
2204867,24662,29545,51060,40815.59,0,40815.59,0,1,0,14
2204880,10620,279784,51060,1190.35,0,1190.35,0,3,0,14
2204932,394268,266134,51060,3310.42,0,3310.42,0,3,0,14
2204934,30800,279883,51060,91.97,0,91.97,0,1,0,14
2205104,135,45592,51060,46263.4,0,46263.4,0,1,0,14
2205111,272541,315882,51060,73.74,0,73.74,0,1,0,14
2205116,32704,402650,51060,14162.57,0,14162.57,0,2,0,14
2205158,11660,49057,51060,937.3,0,937.3,0,2,0,14
2205166,11504,49611,51060,722.8399999999999,0,722.8399999999999,0,2,0,14
2205241,371913,55034,51060,1611.58,0,1611.58,0,1,0,14
2205256,344867,353501,51060,9.0,0,9.0,0,3,0,14
2205273,30000,56714,51060,285.19,0,285.19,0,1,0,14
2205281,39772,19173,51060,16014.33,0,16014.33,0,2,0,14
2205324,272822,59502,51060,33693.729999999996,0,33693.729999999996,0,5,0,14
2205341,6153,60827,51060,879.61,0,879.61,0,1,0,14
2205359,1296,316180,51060,4.28,0,4.28,0,2,0,14
2205411,293145,65241,51060,164.97,0,164.97,0,1,0,14
2205433,56096,67435,51060,59.8,0,59.8,0,1,0,14
2205474,135,70231,51060,1420.58,0,1420.58,0,4,0,14
2205550,76844,77775,51060,339.96999999999997,0,339.96999999999997,0,2,0,14
2205562,71768,78778,51060,113.6,0,113.6,0,2,0,14
2205581,265227,79869,51060,196.04,0,196.04,0,2,0,14
2205593,64989,353882,51060,548.4599999999999,0,548.4599999999999,0,1,0,14
2205624,300164,81604,51060,2835.3599999999997,0,2835.3599999999997,0,2,0,14
2205690,18244,267532,51060,4618.19,0,4618.19,0,2,0,14
2205728,135,86218,51060,756.18,0,756.18,0,2,0,14
2205770,267513,89227,51060,409.58,0,409.58,0,1,0,14
2205772,135,89274,51060,120.12,0,120.12,0,1,0,14
2205785,30876,365568,51060,374.68,0,374.68,0,1,0,14
2205798,300224,300225,51060,1800.8,0,1800.8,0,2,0,14
2205864,376349,376350,51060,3949.4,0,3949.4,0,2,0,14
2205888,14241,96839,51060,141.11,0,141.11,0,3,0,14
2205935,668,668,51060,391.2999999999999,0,333.93,2,3,0,14
2205936,668,99527,51060,333.93,2,333.93,2,4,0,14
2205939,98992,99840,51060,1056359.36,2,1056359.36,2,1,0,14
2205957,100721,113598,51060,3539.97,2,3539.97,2,1,0,14
2205959,281616,281617,51060,1569.91,2,1569.91,2,2,0,14
2205967,101787,101859,51060,143.14,2,143.14,2,1,0,14
2206010,322211,104766,51060,113.73,2,113.73,2,1,0,14
2206128,106598,112578,51060,116259.94,2,116259.94,2,1,0,14
2206156,106430,115071,51060,5028.44,2,5028.44,2,1,0,14
2206184,105968,116730,51060,422.04,2,422.04,2,1,0,14
2206191,306390,306558,51060,1236.27,2,1236.27,2,2,0,14
2206205,102167,275417,51060,2069.48,2,2069.48,2,2,0,14
2206234,102496,373151,51060,130612.19,2,130612.19,2,1,0,14
2206292,128535,366064,51060,239.94,2,239.94,2,2,0,14
2206327,122380,369784,51060,229.53,2,229.53,2,1,0,14
2206342,311878,137454,51060,6376.099999999999,2,6376.099999999999,2,1,0,14
2206350,127858,127857,51060,2319.1099999999997,2,2319.1099999999997,2,1,0,14
2206423,123545,132387,51060,68.75,2,68.75,2,4,0,14
2206439,120254,395337,51060,26.56,2,26.56,2,2,0,14
2206445,300473,358721,51060,7124886.54,2,7124886.54,2,1,0,14
2206458,104499,135528,51060,16722.19,2,16722.19,2,2,0,14
2206464,272794,135786,51060,1551.72,2,1551.72,2,1,0,14
2206544,126018,140777,51060,370.49,2,370.49,2,1,0,14
2206551,139707,141146,51060,725.92,2,725.92,2,1,0,14
2206643,328052,328053,51060,43.12,2,43.12,2,1,0,14
2206646,307160,147476,51060,275.75,2,275.75,2,2,0,14
2206705,289259,151075,51060,71.99,2,71.99,2,2,0,14
2206719,289296,269234,51060,119.65,2,119.65,2,4,0,14
2206735,365845,120660,51060,154.37,2,154.37,2,2,0,14
2206741,346125,398449,51060,474.2999999999999,2,474.2999999999999,2,1,0,14
2206759,145019,312785,51060,649.9399999999999,2,649.9399999999999,2,2,0,14
2206762,370256,370257,51060,86.39999999999999,2,86.39999999999999,2,1,0,14
2206791,118401,158723,51060,154.25,2,154.25,2,1,0,14
2206796,301054,158791,51060,6.779999999999999,2,6.779999999999999,2,5,0,14
2206832,168430,160822,51060,3049.95,4,3049.95,4,1,0,14
2206842,160318,161090,51060,42488.74,4,42488.74,4,2,0,14
2206883,289574,163078,51060,2261.29,4,2261.29,4,1,0,14
2206984,165714,307678,51060,1617.07,4,1617.07,4,1,0,14
2207002,165113,169955,51060,5336.599999999999,4,5336.599999999999,4,2,0,14
2207006,283184,170248,51060,712.17,4,712.17,4,4,0,14
2207051,355365,178015,51060,5559.5199999999995,6,5559.5199999999995,6,3,0,14
2207054,313119,174744,51060,226320.48,6,226320.48,6,1,0,14
2207056,313119,174744,51060,9709.01,6,9709.01,6,5,0,14
2207075,342675,428792,51060,528247.32,6,528247.32,6,4,0,14
2207088,395836,176302,51060,210211.22,6,210211.22,6,1,0,14
2207189,187889,307944,51060,786.8,5,786.8,5,5,0,14
2207216,181989,428848,51060,3753.16,5,3753.16,5,1,0,14
2207255,181379,185923,51060,11124.55,5,11124.55,5,2,0,14
2207262,318739,318740,51060,9957.12,5,9957.12,5,2,0,14
2207267,181994,186412,51060,5212.44,5,5212.44,5,3,0,14
2207333,296525,277361,51060,861036.98,9,861036.98,9,1,0,14
2207340,190677,191635,51060,48145.27,9,48145.27,9,2,0,14
2207349,191712,190084,51060,31431.09,9,31431.09,9,4,0,14
2207357,190039,192360,51060,144656.44,9,144656.44,9,1,0,14
2207363,308133,318853,51060,12451.56,9,12451.56,9,2,0,14
2207388,363314,194275,51060,225455.1,9,225455.1,9,3,0,14
2207412,195087,196010,51060,1144804.25,9,1144804.25,9,2,0,14
2207419,191977,381073,51060,402801.55,9,402801.55,9,2,0,14
2207439,194616,197660,51060,379999.93,9,379999.93,9,2,0,14
2207445,191975,198377,51060,9631.65,9,9631.65,9,1,0,14
2207458,198623,198681,51060,540.86,8,540.86,8,2,0,14
2207481,198818,199560,51060,659.51,8,659.51,8,2,0,14
2207489,199604,343100,51060,1750.36,8,1750.36,8,2,0,14
2207517,167485,167485,51060,490.28,4,56.669999999999995,8,3,0,14
2207518,167485,200986,51060,56.669999999999995,8,56.669999999999995,8,5,0,14
2207523,333883,201370,51060,4404.63,8,4404.63,8,2,0,14
2207528,198679,201546,51060,1813.98,8,1813.98,8,2,0,14
2207551,338675,338676,51060,1073.29,8,1073.29,8,1,0,14
2207552,338675,338676,51060,529.98,8,529.98,8,2,0,14
2207563,201039,359740,51060,35.92,8,35.92,8,4,0,14
2207610,284327,208020,51060,812.87,10,812.87,10,1,0,14
2207663,207274,211926,51060,66.78999999999999,10,66.78999999999999,10,4,0,14
2207673,411632,411633,51060,4246.75,10,4246.75,10,1,0,14
2207679,334071,334072,51060,50.419999999999995,10,50.419999999999995,10,1,0,14
2207702,211924,213219,51060,8418.07,10,8418.07,10,1,0,14
2207705,212516,213341,51060,1817.27,10,1817.27,10,2,0,14
2207711,207274,308567,51060,1255.91,10,1255.91,10,2,0,14
2207717,207507,213816,51060,2136.14,10,2136.14,10,2,0,14
2207743,214705,371020,51060,9220.11,3,9220.11,3,1,0,14
2207764,215431,409340,51060,57.629999999999995,3,57.629999999999995,3,2,0,14
2207785,214519,431084,51060,816.49,3,816.49,3,2,0,14
2207818,217877,338977,51060,375.29,3,375.29,3,1,0,14
2207823,216518,219915,51060,244.28,3,244.28,3,2,0,14
2207851,284531,220932,51060,584.31,3,584.31,3,3,0,14
2207873,222603,278106,51060,1241215.12,7,1241215.12,7,3,0,14
2207901,223916,224011,51060,59202.49,7,59202.49,7,2,0,14
2207915,224790,224791,51060,131887.88,7,131887.88,7,1,0,14
2207936,226032,226028,51060,39815.97,7,39815.97,7,3,0,14
2207946,225802,226367,51060,390.35,7,390.35,7,2,0,14
2207994,278265,230450,51060,2307.39,12,2307.39,12,1,0,14
2208000,228412,230812,51060,38030.17,12,38030.17,12,1,0,14
2208029,360118,232013,51060,1010.35,11,1010.35,11,3,0,14
2208079,231317,271373,51060,5.02,11,5.02,11,4,0,14
2208156,232165,235851,51060,62.64,11,62.64,11,2,0,14
2208218,314335,239418,51060,5375.259999999999,11,5375.259999999999,11,1,0,14
2208221,232365,239481,51060,104.16,11,104.16,11,2,0,14
2208278,241293,242265,51060,1981.42,11,1981.42,11,1,0,14
2208287,231939,334668,51060,1013.52,11,1013.52,11,3,0,14
2208291,239200,319783,51060,902.78,11,902.78,11,2,0,14
2208312,243797,244451,51060,727.12,14,727.12,14,2,0,14
2208314,244451,244473,51060,731.65,14,731.65,14,3,0,14
2208316,243696,244476,51060,2963.0299999999997,14,2963.0299999999997,14,2,0,14
2208386,248569,309280,51060,1647.81,14,1647.81,14,3,0,14
2208429,245781,250973,51060,40.91,14,40.91,14,5,0,14
2208466,254572,254072,51060,80.39999999999999,13,80.39999999999999,13,5,0,14
2208471,278863,272013,51060,1526.86,13,1526.86,13,3,0,14
2208506,255939,429395,51060,4219.0199999999995,13,4219.0199999999995,13,2,0,14
2208513,57344,57344,51060,38853.22,0,145742.32,13,3,0,14
2208514,57344,309495,51060,145742.32,13,145742.32,13,1,0,14
2208563,339668,261118,51060,0.035053,1,0.035053,1,6,0,14
2208566,291830,348636,51060,0.073846,1,0.073846,1,6,0,14
2208570,260899,261330,51060,1.567592,1,1.567592,1,6,0,14
2208583,262671,262881,51060,0.089879,1,0.089879,1,6,0,14
2208593,360610,264372,51060,31.262289,1,31.262289,1,6,0,14
2204429,121,121,51120,201384.84,0,201384.84,0,1,0,14
2204446,325355,993,51120,6.06,0,6.06,0,1,0,14
2204454,531,298236,51120,2831.04,0,2831.04,0,1,0,14
2204528,1736,5917,51120,9809.86,0,9809.86,0,1,0,14
2204550,304164,7346,51120,107587.09,0,107587.09,0,1,0,14
2204565,135,8360,51120,489.32,0,489.32,0,1,0,14
2204584,1001,9124,51120,11.05,0,11.05,0,1,0,14
2204587,1001,9124,51120,1.0,0,1.0,0,5,0,14
2204592,310405,9383,51120,276.28,0,276.28,0,1,0,14
2204598,135,9696,51120,3008.41,0,3008.41,0,1,0,14
2204633,3739,12296,51120,159.57999999999998,0,159.57999999999998,0,1,0,14
2204676,135,360781,51120,216.04,0,216.04,0,4,0,14
2204714,315632,18278,51120,711.5799999999999,0,711.5799999999999,0,2,0,14
2204716,315632,18278,51120,10.8,0,10.8,0,5,0,14
2204721,34256,344497,51120,61.72,0,61.72,0,3,0,14
2204728,279282,61932,51120,111.75,0,111.75,0,2,0,14
2204804,1880,368338,51120,225.35,0,225.35,0,1,0,14
2204823,135,265786,51120,7.12,0,7.12,0,2,0,14
2204837,26010,26009,51120,134.71,0,134.71,0,1,0,14
2204859,118,391322,51120,2428.3199999999997,0,2428.3199999999997,0,2,0,14
2204870,20423,29751,51120,299.71999999999997,0,299.71999999999997,0,2,0,14
2204968,28456,35934,51120,1625.25,0,1625.25,0,1,0,14
2204980,135,37510,51120,1921.45,0,1921.45,0,1,0,14
2205011,4577,372135,51120,575.5,0,575.5,0,1,0,14
2205038,335260,41929,51120,766.98,0,766.98,0,4,0,14
2205039,135,402604,51120,689.42,0,689.42,0,1,0,14
2205094,14062,44981,51120,45.26,0,45.26,0,1,0,14
2205103,402638,29261,51120,812.53,0,812.53,0,1,0,14
2205112,272541,315882,51120,325.12,0,325.12,0,2,0,14
2205188,34301,51380,51120,6788.45,0,6788.45,0,2,0,14
2205208,46406,266527,51120,11.15,0,11.15,0,3,0,14
